101058900000	https://migipedia.migros.ch/de/products/101058900000	07617027956819	https://static.rwpz.net/spendcast/gtin/7613312294109
101061300000	https://migipedia.migros.ch/de/products/101061300000	07613269293996	https://static.rwpz.net/spendcast/gtin/7613269293996
101067000000	https://migipedia.migros.ch/de/products/101067000000	07610167620114	https://static.rwpz.net/spendcast/gtin/7610167620114
101067100000	https://migipedia.migros.ch/de/products/101067100000	07610167620213	https://static.rwpz.net/spendcast/gtin/7610167620213
101067500000	https://migipedia.migros.ch/de/products/101067500000	07610167690117	https://static.rwpz.net/spendcast/gtin/7610167690117
101067600000	https://migipedia.migros.ch/de/products/101067600000	07610167690018	https://static.rwpz.net/spendcast/gtin/7610167690018
101119300000	https://migipedia.migros.ch/de/products/101119300000	08723400944447	https://static.rwpz.net/spendcast/gtin/8723400944447
101134400000	https://migipedia.migros.ch/de/products/101134400000	00000080728351	https://static.rwpz.net/spendcast/gtin/80728351
101136500000	https://migipedia.migros.ch/de/products/101136500000	07613312367995	https://static.rwpz.net/spendcast/gtin/7613312367995
101138700000	https://migipedia.migros.ch/de/products/101138700000	00000096426050	https://static.rwpz.net/spendcast/gtin/80991922
101148400000	https://migipedia.migros.ch/de/products/101148400000	08723400942450	https://static.rwpz.net/spendcast/gtin/8723400942450
101148500000	https://migipedia.migros.ch/de/products/101148500000	08723400942481	https://static.rwpz.net/spendcast/gtin/8723400942481
101148700000	https://migipedia.migros.ch/de/products/101148700000	08723400946410	https://static.rwpz.net/spendcast/gtin/8723400946410
101148800000	https://migipedia.migros.ch/de/products/101148800000	08723400946380	https://static.rwpz.net/spendcast/gtin/8723400946380
101153600000	https://migipedia.migros.ch/de/products/101153600000	07613312425510	https://static.rwpz.net/spendcast/gtin/7610005027105
101155500000	https://migipedia.migros.ch/de/products/101155500000	07613312448366	https://static.rwpz.net/spendcast/gtin/7613312448366
101311200000	https://migipedia.migros.ch/de/products/101311200000	07613269430582	https://static.rwpz.net/spendcast/gtin/04104420144149
101313100000	https://migipedia.migros.ch/de/products/101313100000	07612100921555	https://static.rwpz.net/spendcast/gtin/7612100921555
101339000000	https://migipedia.migros.ch/de/products/101339000000	07613039788646	https://static.rwpz.net/spendcast/gtin/7613039788646
101340000000	https://migipedia.migros.ch/de/products/101340000000	07613287121974	https://static.rwpz.net/spendcast/gtin/7613287121974
101341000000	https://migipedia.migros.ch/de/products/101341000000	00000040345512	https://static.rwpz.net/spendcast/gtin/40345512
101342300000	https://migipedia.migros.ch/de/products/101342300000	05000159458337	https://static.rwpz.net/spendcast/gtin/5000159317955
